date,Q_sim_m3s,Q_obs_m3s,P_mm,ET_mm,S_total
1981-06-13,2.908792705603455,1.664,0.8,3.252,373.07649401266156
1981-06-14,2.923767763478968,3.607,10.2,3.252,374.26169171553045
1981-06-15,2.868214368591031,1.701,4.1,3.252,370.46645945647003
1981-06-16,2.7294035228552636,1.667,0.0,3.252,363.94208056749466
1981-06-17,2.572630125869124,2.207,8.5,3.252,365.56884662494764
1981-06-18,2.3802925128558785,1.664,0.0,3.252,359.73277793408795
1981-06-19,2.174873186810236,1.654,2.8,3.252,356.97818369780816
1981-06-20,1.9648183037719815,1.621,0.0,3.252,353.2826006620144
1981-06-21,1.800591726543542,1.651,8.701,3.252,355.99728743831497
1981-06-22,1.6448600780774467,1.618,0.0,3.252,350.75960993480993
1981-06-23,1.5037538981571725,1.598,1.8,3.252,348.54071749576303
1981-06-24,1.3816586817247694,1.567,0.1,3.252,346.6183150736212
1981-06-25,1.279228434146454,1.539,0.6,3.252,344.6959512501805
1981-06-26,1.1951641367053742,1.508,0.0,3.252,342.7743508004079
1981-06-27,1.1978909175403094,2.432,15.7,3.252,351.4337776287773
1981-06-28,1.2034553863640032,1.512,0.0,3.252,345.48390894308693
1981-06-29,1.1820615412739561,1.481,0.0,3.252,340.2736467787432
1981-06-30,1.2629823230884998,4.723,23.5,3.252,355.538413054063
1981-07-01,1.3337248291645358,1.486,0.0,3.252,348.7789550799163
1981-07-02,1.3557078026335272,1.456,0.0,3.252,343.01946380295783
1981-07-03,1.3611247542866511,1.467,6.3,3.252,343.2925725503592
1981-07-04,1.3400931917097585,1.451,2.0,3.252,339.73016707420174
1981-07-05,1.2925235259424415,1.431,1.5,3.252,336.05833304152384
1981-07-06,1.235132285171478,1.402,0.0,3.252,334.1326773937971
1981-07-07,1.1872312943112626,1.401,5.0,3.252,333.70547012558
1981-07-08,1.2227637704034526,2.862,17.0,3.252,343.3021978358554
1981-07-09,1.3100189894042644,1.677,10.2,3.252,345.779943424267
1981-07-10,1.4082860087854183,1.496,7.3,3.252,345.5761025308394
1981-07-11,1.4571700573444093,1.466,0.0,3.252,339.31533758863765
1981-07-12,1.4535289068850028,1.447,1.5,3.252,335.17212976147596
1981-07-13,1.4330688412735018,1.456,6.0,3.252,335.27272512748266
1981-07-14,1.3782043744343635,1.426,0.0,3.252,330.10079933714024
1981-07-15,1.3097275601979446,1.405,1.2,3.252,328.14102341355436
1981-07-16,1.319476485995918,3.053,17.3,3.252,338.17761831472075
1981-07-17,1.364425802491498,1.461,7.1,3.252,338.1178006887692
1981-07-18,1.3807449152848608,1.432,0.0,3.252,332.09365300356546
1981-07-19,1.3520136070430184,1.403,0.0,3.252,326.83978242533976
1981-07-20,1.299885943376597,1.393,3.0,3.252,324.65885835347547
1981-07-21,1.2387956108130762,1.365,0.0,3.252,322.6241456410635
1981-07-22,1.177989167167302,1.338,0.0,3.252,320.7325661309669
1981-07-23,1.122145168392124,1.311,0.0,3.252,318.8448547482588
1981-07-24,1.0732316670877822,1.285,0.0,3.252,316.9613784455798
1981-07-25,1.0316748870780383,1.259,0.0,3.252,315.08245817611936
1981-07-26,0.9970810991699425,1.234,0.0,3.252,313.2083755179475
1981-07-27,0.9686716470791414,1.209,0.0,3.252,311.3393783093037
1981-07-28,0.9455361408527997,1.185,0.0,3.252,309.47568544313594
1981-07-29,0.9267722367674242,1.161,0.0,3.252,307.6174909469373
1981-07-30,0.9115561655408015,1.138,0.0,3.252,305.76496745502357
1981-07-31,0.8991721901656403,1.115,0.0,3.252,303.9182691643228
1981-08-01,0.8890187213414074,1.093,0.0,3.252,302.0775343510895
1981-08-02,0.8806020384057038,1.071,0.0,3.252,300.2428875143437
1981-08-03,0.8735242111112769,1.05,0.0,3.252,298.41444120196593
1981-08-04,0.8674690588247499,1.029,0.0,3.252,296.5922975669923
1981-08-05,0.8621882632670379,1.008,0.0,3.252,294.77654969451976
1981-08-06,0.952491319069598,1.016,20.0,3.252,307.2015134492981
1981-08-07,1.0349530322292262,0.996,0.0,3.252,300.92928652323855
1981-08-08,1.0732712949058347,0.976,0.0,3.252,295.54111987085537
1981-08-09,1.0731136502151244,0.956,0.0,3.252,292.23426881437774
1981-08-10,1.0942532280645525,0.962,10.5,3.252,296.6028618966927
1981-08-11,1.109676773332744,0.952,3.0,3.252,293.8645522172441
1981-08-12,1.1743347817659233,0.977,14.2,3.252,300.9130173448241
1981-08-13,1.2144721502457343,0.957,0.0,3.252,294.9353025600818
1981-08-14,1.2087149489551854,0.938,0.0,3.252,289.7542327361764
1981-08-15,1.1740886771801013,0.919,0.0,3.252,287.29392307027103
1981-08-16,1.1273791773209683,0.901,0.0,3.252,285.5263702248711
1981-08-17,1.0891739759596342,0.898,5.2,3.252,285.4195625817804
1981-08-18,1.047567058462232,0.887,2.0,3.252,282.4000956123108
1981-08-19,1.0070289582492418,0.869,0.0,3.252,280.6025855724325
1981-08-20,1.0781759748251645,0.92,22.3,3.252,295.04558861113986
1981-08-21,1.1743150290128264,0.922,4.8,3.252,292.6813738554869
1981-08-22,1.2910697819864554,0.957,10.7,3.252,295.8013998606705
1981-08-23,1.4540712090218746,2.567,16.8,3.252,303.8238605373665
1981-08-24,1.586043968205729,1.011,4.1,3.252,300.23958678285265
1981-08-25,1.656060241951205,1.009,2.8,3.252,296.290733457205
1981-08-26,1.64891090868747,0.989,0.0,3.252,290.5960343883128
1981-08-27,1.641181387411255,1.266,11.5,3.252,295.3903939594561
1981-08-28,1.6806701575852152,2.888,15.2,3.252,302.6442207666159
1981-08-29,1.791556828207681,4.826,18.5,3.252,311.86101031890985
1981-08-30,1.913092344696745,1.963,9.5,3.252,312.52038785708385
1981-08-31,1.9797367929190806,1.161,2.6,3.252,307.6134257651783
1981-09-01,1.9782494599688485,1.158,2.5,3.252,303.5242491733378
1981-09-02,1.9566372396052905,1.533,9.2,3.252,305.75101069579665
1981-09-03,1.9012162412416926,1.199,3.0,3.252,302.447348900042
1981-09-04,1.9560356004866102,8.482,27.7,3.252,320.5900180954309
1981-09-05,2.0938753583860032,6.671,18.5,3.252,328.70580255416826
1981-09-06,2.204712425823348,1.297,4.5,3.252,324.35911970730416
1981-09-07,2.281797056312209,2.553,9.5,3.252,325.3015819551946
1981-09-08,2.3535777823217616,4.631,14.0,3.252,330.26222481494716
1981-09-09,2.3815910748904634,1.399,5.6,3.252,327.75430488489326
1981-09-10,2.352135292194348,1.407,4.0,3.252,324.5156476229465
1981-09-11,2.307590079769771,2.595,10.0,3.252,326.96404864616346
1981-09-12,2.2205479550420173,1.431,1.8,3.252,322.22942832642536
1981-09-13,2.1212751726828794,1.459,6.8,3.252,322.43273388093274
1981-09-14,1.9982584371779009,1.446,2.0,3.252,318.51361976755106
1981-09-15,1.8785102431716203,1.463,6.0,3.252,318.4531928273357
1981-09-16,1.7681571492162167,1.473,5.0,3.252,317.44695294906023
1981-09-17,1.6418541111703309,1.443,0.0,3.252,312.2279451250495
1981-09-18,1.512333095651944,1.428,2.0,3.252,309.76100149084505
1981-09-19,1.3916966305091463,1.4,0.0,3.252,307.9378691624171
1981-09-20,1.2853650523010995,1.372,0.0,3.252,306.11674572047446
1981-09-21,1.1949110066542732,1.344,0.0,3.252,304.2982949495105
1981-09-22,1.119819118854339,1.317,0.0,3.252,302.48308891009134
1981-09-23,1.0585537252038568,1.291,0.0,3.252,300.6716214440586
1981-09-24,1.0091864888131616,1.265,0.0,3.252,298.86431965823454
1981-09-25,0.9739913092508227,1.256,4.0,3.252,297.6972836023432
1981-09-26,0.9771213514237795,1.267,8.5,3.252,300.28350653437343
1981-09-27,0.9704161052412399,1.242,0.0,3.252,295.140600798623
1981-09-28,1.0074983935136324,1.269,12.0,3.252,300.7207838401501
1981-09-29,1.0738806148631532,1.285,8.0,3.252,302.03672462492966
1981-09-30,1.1111602000660605,1.259,0.0,3.252,296.3748846605748
1981-10-01,1.10670988623659,1.234,0.0,3.252,291.76552191641156
1981-10-02,1.1268173595938307,1.262,11.3,3.252,296.8309055804101
1981-10-03,1.146064344444598,1.258,3.8,3.252,294.7071557548589
1981-10-04,1.1382803106976036,1.237,0.8,3.252,290.24545659928935
1981-10-05,1.1080399351837795,1.212,0.0,3.252,287.3901803515558
1981-10-06,1.1381089902788009,1.658,15.5,3.252,296.0409418243079
1981-10-07,1.1940929482324851,1.267,6.8,3.252,296.055223121634
1981-10-08,1.2610563744749437,1.287,7.5,3.252,296.7079135274511
1981-10-09,1.352412091901074,1.72,11.5,3.252,300.71876572976305
1981-10-10,1.5389487526206933,6.547,24.5,3.252,315.3430977538684
1981-10-11,1.7491268804096531,3.313,12.0,3.252,317.7239001066266
1981-10-12,1.9760906371156235,5.679,17.0,3.252,324.52572976765276
1981-10-13,2.310140503461508,14.52,35.0,3.252,346.23042524350154
1981-10-14,2.6773598901449835,10.16,22.0,3.252,354.78156998004937
1981-10-15,2.9777794722502913,4.741,11.79,3.252,354.54483219505664
1981-10-16,3.125011544983639,1.527,1.5,3.252,346.5207322488933
1981-10-17,3.1096101618798944,1.497,0.0,3.252,338.9138608905539
1981-10-18,2.976535200963466,1.488,2.301,3.252,334.5593477348415
1981-10-19,2.7569341080282124,1.458,0.0,3.252,328.89216464745544
1981-10-20,2.501713145150893,1.452,2.8,3.252,326.27371889722247
1981-10-21,2.2581115744721716,1.466,5.5,3.252,326.1182330650117
1981-10-22,2.1400016441581595,6.705,22.0,3.252,339.8252796160978
1981-10-23,2.0469077759477803,1.484,1.5,3.252,334.3196557583237
1981-10-24,1.9327341253144985,1.454,0.0,3.252,328.410602537193
1981-10-25,1.7890449550375636,1.425,0.0,3.252,323.244567988492
1981-10-26,1.766431888157806,7.39,25.29,3.252,340.0767688365107
1981-10-27,1.949737588842222,14.046,35.5,3.252,363.35373071510344
1981-10-28,2.196668566727819,5.658,13.8,3.252,365.6311308075909
1981-10-29,2.3944563778041648,1.564,6.1,3.252,361.83442942383425
1981-10-30,2.503277839506425,1.583,5.0,3.252,358.20112322066615
1981-10-31,2.4972103143680786,1.551,0.0,3.252,351.17167953547346
1981-11-01,2.392002976400626,1.52,0.0,3.252,345.22757982968955
1981-11-02,2.2170297600027618,1.49,0.0,3.252,340.01834564399104
1981-11-03,2.050136471055599,1.599,8.5,3.252,342.53141936655584
1981-11-04,1.8982302235874513,1.529,4.5,3.252,341.1175044962963
1981-11-05,1.7474849032786781,1.51,1.5,3.252,337.2033140478975
1981-11-06,1.7698296108362086,9.861,32.0,3.252,359.5504438706749
1981-11-07,2.021363834476445,16.402,38.0,3.252,384.12166990577464
1981-11-08,2.2506720932288773,1.546,0.0,3.252,373.83173951585934
1981-11-09,2.3696620459481372,1.515,0.0,3.252,365.66547513869125
1981-11-10,2.4052173751942094,1.548,6.5,3.252,364.46057546930217
1981-11-11,2.3880978557789785,1.77,7.3,3.252,364.2462853674316
1981-11-12,2.455837661003044,10.981,27.6,3.252,381.41248524061467
1981-11-13,2.495595413909188,1.61,2.8,3.252,375.51837312147643
1981-11-14,2.4903914742119997,1.634,5.8,3.252,373.3503129360531
1981-11-15,2.419768506958469,1.615,1.5,3.252,368.01749787937155
1981-11-16,2.283996789703032,1.583,0.0,3.252,362.1779074849975
1981-11-17,2.104113079417927,1.551,0.0,3.252,357.53063712745666
1981-11-18,1.9164974229423537,1.526,0.8,3.252,355.5216330574087
1981-11-19,1.740295710759989,1.509,1.8,3.252,353.51148456577835
1981-11-20,1.6259858114750823,1.902,10.6,3.252,357.7463626511535
1981-11-21,1.5768640716506368,1.91,9.9,3.252,360.6388108937758
1981-11-22,1.5253226722562088,1.545,0.0,3.252,354.681426439357
1981-11-23,1.5320886829097085,3.396,14.5,3.252,361.75989193356725
1981-11-24,1.5573601938080828,1.593,6.0,3.252,360.62123734393356
1981-11-25,1.5487445093291945,1.561,0.0,3.252,354.57447573374753
1981-11-26,1.526757806028893,1.569,5.5,3.252,353.94264402245744
1981-11-27,1.9415242882479693,34.947,83.0,3.252,419.1213055473643
1981-11-28,2.3809922145993863,1.584,1.2,3.252,406.8466392634476
1981-11-29,2.6792667180720087,1.552,0.0,3.252,396.49216972377144
1981-11-30,2.815569728369696,1.548,2.5,3.252,390.3730817571396
1981-12-01,2.7995884300677307,1.517,0.0,3.252,383.30240693594976
1981-12-02,2.667621519569818,1.487,0.0,3.252,377.27939285170174
1981-12-03,2.5086629240055505,1.976,8.5,3.252,379.18982151633963
1981-12-04,2.3662949710018477,2.212,9.0,3.252,381.14022459684804
1981-12-05,2.247331247276172,1.602,7.5,3.252,381.50284022371545
1981-12-06,2.109765809257656,1.557,0.0,3.252,375.4305759492722
1981-12-07,1.9466641203258357,1.525,0.0,3.252,370.0800190771617
1981-12-08,1.7835836087972388,1.504,1.2,3.252,367.9522227159664
1981-12-09,1.6338247972595399,1.474,0.0,3.252,365.8607133686158
1981-12-10,1.5030512196556818,1.444,0.0,3.252,363.77017671417434
1981-12-11,1.3925724211516188,1.427,2.0,3.252,361.6814117904835
1981-12-12,1.3013736843695802,1.399,0.0,3.252,359.5951101562439
1981-12-13,1.227340743348663,1.375,0.8,3.252,357.5118716708615
1981-12-14,1.1679738895514604,1.348,0.0,3.252,355.43221791292
1981-12-15,1.1207833451002103,1.321,0.0,3.252,353.3566035914067
1981-12-16,1.0834898063698624,1.294,0.0,3.252,351.2854262507034
1981-12-17,1.0541092686103932,1.28,3.0,3.252,349.21903452520036
1981-12-18,1.1032846491584922,1.316,16.0,3.252,357.9923406759464
1981-12-19,1.1795284020810786,1.319,5.8,3.252,356.80370376883184
1981-12-20,1.232848412007705,1.301,1.5,3.252,352.12236562213303
1981-12-21,1.240892432779259,1.275,0.0,3.252,346.71438839659055
1981-12-22,1.2210964546844008,1.249,0.0,3.252,344.19768431750447
1981-12-23,1.1885365493376707,1.224,0.0,3.252,342.15440536658
1981-12-24,1.1519327896288276,1.211,2.8,3.252,340.11614317972584
1981-12-25,1.116052271545881,1.187,0.0,3.252,338.083216106533
1981-12-26,1.0832575901965351,1.163,0.0,3.252,336.05590347437777
1981-12-27,1.054492953812334,1.14,0.0,3.252,334.0344511600631
1981-12-28,1.0299029106591855,1.117,0.0,3.252,332.01907633047404
1981-12-29,1.0990538177457019,1.147,19.09,3.252,343.47078745937347
1981-12-30,1.2138660693302137,1.164,9.0,3.252,344.74043628178447
1981-12-31,1.3165916228846881,1.161,4.0,3.252,341.69833282137074
1982-01-01,1.6338687033916899,9.804,47.5,3.252,376.09413833870997
1982-01-02,1.9320469902690072,1.198,2.0,3.252,367.70642505545464
1982-01-03,2.2571257845871235,9.826,25.0,3.252,380.70502553166
1982-01-04,2.5853590921596865,8.562,20.5,3.252,388.78114424187635
1982-01-05,2.8795610916461936,7.017,17.0,3.252,393.59133334862804
1982-01-06,3.0301498073421396,1.291,0.0,3.252,384.1066309664254
1982-01-07,3.026012399947992,1.265,0.0,3.252,376.4519308441108
1982-01-08,2.8964751907529513,1.24,0.0,3.252,370.0354436157029
1982-01-09,2.6818553182110163,1.215,0.0,3.252,364.45714670700306
1982-01-10,2.4316717012266325,1.191,0.0,3.252,361.2132897426595
1982-01-11,2.1838538570208494,1.167,0.0,3.252,359.14066019640586
1982-01-12,1.9575089887465829,1.143,0.0,3.252,357.0670801829998
1982-01-13,1.760588611252251,1.133,2.0,3.252,354.9937182341047
1982-01-14,1.5947096796851405,1.111,0.0,3.252,352.921578266892
1982-01-15,1.4581305346473976,1.088,0.0,3.252,350.8515239603148
1982-01-16,1.3475426309163732,1.067,0.0,3.252,348.7842994801898
1982-01-17,1.2591119278303977,1.045,0.0,3.252,346.72054710069654
1982-01-18,1.1890525422357507,1.024,0.0,3.252,344.6608221877566
1982-01-19,1.133915015820767,1.004,0.0,3.252,342.60560593994006
1982-01-20,1.0907055175579272,0.984,0.0,3.252,340.55531622319967
1982-01-21,1.0569091189728317,0.964,0.0,3.252,338.51031678528784
1982-01-22,1.0304622790095368,0.945,0.0,3.252,336.4709250928365
1982-01-23,1.009701705806205,0.926,0.0,3.252,334.43741899763154
1982-01-24,0.9933053780363338,0.907,0.0,3.252,332.41004240763596
1982-01-25,0.9816411864925745,0.898,3.5,3.252,330.59978687443214
1982-01-26,0.9927702701552579,0.897,6.8,3.252,331.5754997720528
1982-01-27,1.0107050348499935,0.89,3.801,3.252,329.65580474414094
1982-01-28,1.0687583423709737,0.905,11.0,3.252,333.9267106752388
1982-01-29,1.1059303764300517,0.887,0.0,3.252,328.1663402860475
1982-01-30,1.1669305919045403,0.907,11.0,3.252,332.4132874313011
1982-01-31,1.1980994614637628,0.889,0.0,3.252,326.63949197315594
1982-02-01,1.1977018359651892,0.879,2.0,3.252,323.23089804613596
1982-02-02,1.3022696667789744,2.472,25.0,3.252,339.6196293328876
1982-02-03,1.3920935979733213,0.908,0.0,3.252,332.58965134922875
1982-02-04,1.4265371456730704,0.889,0.0,3.252,326.6319759765947
1982-02-05,1.4364339746658676,0.903,6.0,3.252,326.501773540738
1982-02-06,1.5735138066446472,5.924,30.0,3.252,346.653550992704
1982-02-07,1.6950874513145588,0.939,1.0,3.252,339.63650026409925
1982-02-08,1.7462683126966843,0.92,0.0,3.252,333.0101099801326
1982-02-09,1.8680145905056083,6.902,25.79,3.252,349.2457055425423
1982-02-10,2.0427345655608637,5.439,17.3,3.252,356.2792782375086
1982-02-11,2.187291704417475,1.052,6.5,3.252,353.64870934499714
1982-02-12,2.24897938003656,1.047,1.8,3.252,347.7914247411387
1982-02-13,2.252313620360516,1.082,6.5,3.252,346.9261889021455
1982-02-14,2.2334697326498145,1.78,9.2,3.252,348.55281299536534
1982-02-15,2.1880930729212293,1.147,5.3,3.252,346.7227923051656
1982-02-16,2.0914851676362534,1.124,0.0,3.252,340.68817153516034
1982-02-17,1.993935913328268,1.163,8.0,3.252,342.19551012070815
1982-02-18,2.025644929359235,8.599,27.4,3.252,359.8806730505819
1982-02-19,2.1046317699617902,2.727,10.0,3.252,360.5913599172404
1982-02-20,2.1621096884960957,1.266,5.0,3.252,357.33881191783973
1982-02-21,2.185930477811834,1.299,6.5,3.252,356.0623088056069
1982-02-22,2.141614865370615,1.273,0.0,3.252,349.5828707344905
1982-02-23,2.032937493448501,1.248,0.0,3.252,343.9823251183926
1982-02-24,1.8875767704393436,1.223,0.0,3.252,340.4488495923914
1982-02-25,1.7353390254517789,1.198,0.0,3.252,338.4375247399897
1982-02-26,1.613216433803775,1.22,7.0,3.252,339.61334666268795
1982-02-27,1.4950962184459904,1.196,0.0,3.252,335.0668868696757
1982-02-28,1.3885470837489522,1.181,1.5,3.252,333.06214623458595
1982-03-01,1.3755808657577848,3.049,17.2,3.252,342.9155573433245
1982-03-02,1.3673769268461298,1.198,0.0,3.252,336.7343349540093
1982-03-03,1.3635836576115032,1.21,5.5,3.252,336.0184175206626
1982-03-04,1.339378257544365,1.194,1.3,3.252,331.7103425713307
1982-03-05,1.3858407227308351,3.585,18.0,3.252,342.0091158052945
1982-03-06,1.4160784280528618,1.21,0.0,3.252,335.5908534413925
1982-03-07,1.4072152442148753,1.191,0.8,3.252,330.72285290299874
1982-03-08,1.362771098780088,1.167,0.0,3.252,326.8012061448194
1982-03-09,1.3036466073614787,1.144,0.0,3.252,324.82205865102117
1982-03-10,1.241684108525855,1.127,1.0,3.252,322.84752906415974
1982-03-11,1.1831403434566383,1.104,0.0,3.252,320.8780656791944
1982-03-12,1.132320577538346,1.099,3.5,3.252,319.12483271509166
1982-03-13,1.1725767980252315,2.209,18.0,3.252,329.6757738336289
1982-03-14,1.3094051843412546,3.404,17.5,3.252,338.3139878245454
1982-03-15,1.574437543417167,7.972,27.0,3.252,354.06809962048595
1982-03-16,1.794096471486781,1.204,0.5,3.252,345.6810761375077
1982-03-17,2.2316672847705354,22.652,56.8,3.252,386.74109956854795
1982-03-18,2.6277894745188797,1.282,5.2,3.252,379.29451107203306
1982-03-19,2.8789078257900043,1.29,3.0,3.252,372.069543794041
1982-03-20,2.956642042755053,1.264,0.0,3.252,363.9323532515996
1982-03-21,2.8861810297470245,1.239,0.0,3.252,357.2078167724693
1982-03-22,2.7936197046387607,4.942,14.79,3.252,364.009614734972
1982-03-23,2.651557778630637,1.263,1.0,3.252,358.2327768461657
1982-03-24,2.4591726705871513,1.237,0.0,3.252,352.4260860020445
1982-03-25,2.5042490300263562,18.057,48.0,3.252,388.0723536042278
1982-03-26,2.6276335325884888,4.664,11.5,3.252,388.25495261400613
1982-03-27,2.724452169139569,1.537,6.2,3.252,384.63113384506227
1982-03-28,2.7775691151145177,2.878,9.0,3.252,384.3958943626632
1982-03-29,2.738042177013702,1.363,0.0,3.252,376.9073066268253
1982-03-30,2.6098034868544535,1.336,0.0,3.252,370.6007176017283
1982-03-31,2.41652573295111,1.309,0.0,3.252,365.09444912125537
1982-04-01,2.1992119614911254,1.291,1.0,3.252,362.2089168805397
1982-04-02,2.01267089146092,1.325,7.7,3.252,363.9087598420083
1982-04-03,1.8318729441179613,1.298,0.0,3.252,358.81413480692646
1982-04-04,1.705894698844437,1.647,9.8,3.252,362.29790132843914
1982-04-05,1.6092870447722156,1.338,3.8,3.252,360.0167009944936
1982-04-06,1.5958746522009455,3.781,15.5,3.252,367.8393295552464
1982-04-07,1.6271996652580225,1.605,8.5,3.252,368.63031316129
1982-04-08,1.6835947787534618,1.951,9.2,3.252,369.9942348575139
1982-04-09,1.72649950678306,1.459,4.8,3.252,367.5317450639317
1982-04-10,1.8589235376930864,8.232,25.0,3.252,382.62578009980064
1982-04-11,1.9987182582671799,2.14,8.201,3.252,381.64826136927843
1982-04-12,2.0742928602649755,1.512,1.5,3.252,375.46655469030986
1982-04-13,2.064122906635282,1.482,0.0,3.252,369.0234362121495
1982-04-14,1.979314065799704,1.452,0.0,3.252,363.41967828832577
1982-04-15,2.0403598855400626,11.351,35.0,3.252,388.13216816458817
1982-04-16,2.0991823423533185,1.47,1.2,3.252,380.9406671710377
1982-04-17,2.0967520754831743,1.44,0.0,3.252,374.0128413399176
1982-04-18,2.077981728396276,2.251,9.2,3.252,375.89571163804624
1982-04-19,2.0754513401438373,3.29,11.5,3.252,379.46882549219674
1982-04-20,2.031839796740038,1.481,0.0,3.252,372.85365179454266
1982-04-21,2.1391744409245583,12.973,35.6,3.252,397.38404731251046
1982-04-22,2.22704633628149,1.485,0.0,3.252,388.63535786546004
1982-04-23,2.238437830331559,1.455,0.0,3.252,381.45778943384585
1982-04-24,2.1696662839159018,1.426,0.0,3.252,375.34424400816386
1982-04-25,2.1206036830708475,4.332,14.5,3.252,382.27554537665435
1982-04-26,2.0520018340741526,1.451,2.0,3.252,377.5959012342656
1982-04-27,2.0441878078471927,5.576,17.5,3.252,386.6922114451755
1982-04-28,2.0696945037954837,2.813,10.0,3.252,388.2443692513698
1982-04-29,2.1396673921805935,5.104,15.0,3.252,394.01468689180354
1982-04-30,2.279564582671932,8.082,20.79,3.252,404.17395965749165
1982-05-01,2.404340970946083,2.125,7.5,3.252,402.0851289968193
1982-05-02,2.5856019256823477,10.618,25.3,3.252,415.82806887895526
1982-05-03,2.711206981631373,1.662,4.1,3.252,410.2146818280097
1982-05-04,2.7278013592263424,1.629,0.0,3.252,402.3630557718349
1982-05-05,2.6698706521372566,1.645,5.3,3.252,400.27587544301525
1982-05-06,2.698405335187232,11.107,28.5,3.252,418.2198625751938
1982-05-07,2.725238438756046,1.787,6.5,3.252,415.3145213519333
1982-05-08,2.7746731169421595,6.433,16.2,3.252,421.43021163759465
1982-05-09,2.777087202991873,1.737,3.5,3.252,416.2884091436367
1982-05-10,2.751360022386845,2.947,9.3,3.252,417.05123214565447
1982-05-11,2.666540376921248,1.746,1.5,3.252,411.2533053781506
1982-05-12,2.5182969876990557,1.711,0.0,3.252,405.0190330290344
1982-05-13,2.3310766902601854,1.689,1.5,3.252,400.7800748513373
1982-05-14,2.13051042748625,1.669,1.8,3.252,397.4688326033006
1982-05-15,1.9483287729676841,1.671,4.8,3.252,396.52781211104343
1982-05-16,1.8598842890229819,4.218,16.0,3.252,404.94821067060946
1982-05-17,1.8384297141323356,2.433,9.8,3.252,406.8525481246728
1982-05-18,1.838338973937604,1.745,5.8,3.252,405.14230416667584
1982-05-19,1.9487803068823473,8.609,25.1,3.252,420.09598932062386
1982-05-20,2.043180620242631,1.757,2.0,3.252,413.6277495609989
1982-05-21,2.1099592869106365,1.888,7.5,3.252,412.9699201316032
1982-05-22,2.1254656921145743,1.78,3.3,3.252,408.95162059019816
1982-05-23,2.237849244263257,10.674,29.0,3.252,427.34428237562963
1982-05-24,2.3489189916679485,1.979,6.8,3.252,424.63680044570015
1982-05-25,2.482866034846469,7.009,17.5,3.252,431.766338251157
1982-05-26,2.5405078341829976,1.827,0.0,3.252,423.43443068835415
1982-05-27,2.502365077411691,1.791,0.0,3.252,416.48235540173073
1982-05-28,2.4909285720460232,6.756,19.0,3.252,426.61292955008435
1982-05-29,2.560258415661736,8.855,22.0,3.252,437.9916633499567
1982-05-30,2.5853416861063745,1.81,0.0,3.252,429.4817547249744
1982-05-31,2.5317950507598495,1.774,0.0,3.252,422.4008848052562
1982-06-01,2.405931267200591,1.738,0.0,3.252,416.2876836314149
1982-06-02,2.233574494240696,1.704,0.0,3.252,411.56677925981603
1982-06-03,2.0717330996610666,1.721,6.8,3.252,412.2457652178746
1982-06-04,1.968779138614215,2.847,11.5,3.252,416.55812470508135
1982-06-05,1.8709056626178895,1.722,0.8,3.252,411.053415466405
1982-06-06,1.7649471516293533,1.699,1.5,3.252,406.7426295099566
1982-06-07,1.6550964262792103,1.665,0.0,3.252,403.408138894573
1982-06-08,1.6488385691715788,5.053,20.3,3.252,415.56372872065094
1982-06-09,1.6462879953035137,1.662,0.0,3.252,408.7332445248363
1982-06-10,1.6121616422086202,1.629,0.0,3.252,402.79381301065274
1982-06-11,1.5645312964008098,1.623,4.0,3.252,400.8591370467757
1982-06-12,1.5307452069841077,1.637,7.0,3.252,401.4787197041105
1982-06-13,1.4784497490959365,1.604,0.0,3.252,395.8479356656203
1982-06-14,1.4187565298315221,1.572,0.0,3.252,393.2804031198088
1982-06-15,1.3599896676317982,1.541,0.0,3.252,390.9650017291078
1982-06-16,1.306302274858098,1.51,0.0,3.252,388.654639820119
1982-06-17,1.2593826937834556,1.48,0.0,3.252,386.3497392192155
1982-06-18,1.4914530220640583,10.012,51.19,3.252,424.79347736983084
1982-06-19,1.7453579254239853,1.493,0.8,3.252,415.53456453105696
1982-06-20,1.9549400978417764,1.593,6.8,3.252,413.19476332532537
1982-06-21,2.075781633347235,1.518,2.3,3.252,407.65198501215286
1982-06-22,2.095233313587246,1.488,0.0,3.252,401.03296595429583
1982-06-23,2.0300076588701734,1.458,0.0,3.252,395.2437305040013
1982-06-24,1.9181757385227332,1.429,0.0,3.252,391.9009635590654
1982-06-25,1.791604212097356,1.4,0.0,3.252,389.5970556283814
1982-06-26,1.66772339175005,1.372,0.0,3.252,387.2963614298982
1982-06-27,1.555179536865543,1.345,0.0,3.252,384.9995982292735
1982-06-28,1.457435108885605,1.318,0.0,3.252,382.70738595305227
1982-06-29,1.3750282636680642,1.292,0.0,3.252,380.4202614645863
1982-06-30,1.3069639137280173,1.266,0.0,3.252,378.1386907040401
1982-07-01,1.2515482264039313,1.24,0.0,3.252,375.86307901279224
1982-07-02,1.2068710967889202,1.216,0.0,3.252,373.5937799144978
1982-07-03,1.2802534870071118,2.307,22.5,3.252,387.6900990504578
1982-07-04,1.360878268747406,1.238,1.2,3.252,381.7300820616198
1982-07-05,1.4356530797942442,1.248,6.3,3.252,380.94847805432
1982-07-06,1.4635581766664114,1.223,0.0,3.252,374.86655848785915
1982-07-07,1.4432467691217643,1.198,0.0,3.252,370.00967343161443
1982-07-08,1.39978917372947,1.174,0.0,3.252,367.76794438253876
