date,Q_sim_m3s,Q_obs_m3s,P_mm,Period
1987-08-03,9.410475009821699,2.111,11.1,Calibration
1987-08-04,4.019096790740772,0.969,3.9,Calibration
1987-08-05,3.3551151569340028,0.98,3.9,Calibration
1987-08-06,2.579448814529902,0.985,3.2,Calibration
1987-08-07,4.495163438218828,1.003,5.2,Calibration
1987-08-08,1.3039987045760373,0.99,0.9,Calibration
1987-08-09,0.960216285563778,0.975,0.8,Calibration
1987-08-10,17.890200976594883,4.459,21.0,Calibration
1987-08-11,4.097310232536989,1.022,2.9,Calibration
1987-08-12,1.13429860359698,1.002,0.0,Calibration
1987-08-13,0.81173195304729,0.982,0.0,Calibration
1987-08-14,0.7634741482131032,0.962,0.0,Calibration
1987-08-15,0.7346966673867223,0.943,0.0,Calibration
1987-08-16,0.7046275875396083,0.924,0.0,Calibration
1987-08-17,0.6727510532633624,0.906,0.0,Calibration
1987-08-18,0.6398859068239207,0.888,0.0,Calibration
1987-08-19,0.6067366409192313,0.87,0.0,Calibration
1987-08-20,0.5738324480838186,0.852,0.0,Calibration
1987-08-21,0.5415604377456786,0.835,0.0,Calibration
1987-08-22,0.5101974674804705,0.819,0.0,Calibration
1987-08-23,0.4799354308251355,0.802,0.0,Calibration
1987-08-24,0.4509010340879273,0.786,0.0,Calibration
1987-08-25,0.4231712299582606,0.771,0.0,Calibration
1987-08-26,0.3967852478964145,0.755,0.0,Calibration
1987-08-27,3.122908198352896,0.749,4.3,Calibration
1987-08-28,0.7040687343885893,0.734,0.0,Calibration
1987-08-29,5.928683726530371,0.736,7.7,Calibration
1987-08-30,4.89521662015889,0.736,5.7,Calibration
1987-08-31,0.9190329726260441,0.721,0.0,Calibration
1987-09-01,8.058445160768525,0.734,10.2,Calibration
1987-09-02,17.112611402550744,0.886,19.7,Calibration
1987-09-03,32.13025767930179,6.79,35.7,Calibration
1987-09-04,4.811172561628005,0.832,1.9,Calibration
1987-09-05,19.508747638161488,6.8,22.5,Calibration
1987-09-06,2.8529747393547025,0.862,0.0,Calibration
1987-09-07,0.7912249100634016,0.845,0.0,Calibration
1987-09-08,0.600507162375028,0.828,0.0,Calibration
1987-09-09,1.5636355103053365,0.83,2.5,Calibration
1987-09-10,6.930737556004613,0.872,8.2,Calibration
1987-09-11,1.3558014531980538,0.854,0.0,Calibration
1987-09-12,22.383340133191002,6.678,26.6,Calibration
1987-09-13,3.557564321972623,0.897,1.5,Calibration
1987-09-14,18.475730119223215,6.484,21.4,Calibration
1987-09-15,2.791057761371413,0.924,0.0,Calibration
1987-09-16,9.381600901834423,2.637,11.4,Calibration
1987-09-17,1.9695298509660892,0.963,1.4,Calibration
1987-09-18,13.738183215735742,4.416,16.09,Calibration
1987-09-19,8.908101483004124,1.896,9.201,Calibration
1987-09-20,1.6606718410637633,1.031,0.0,Calibration
1987-09-21,11.029838874444009,3.355,13.4,Calibration
1987-09-22,11.075889774119473,3.106,12.1,Calibration
1987-09-23,18.475475413686937,7.077,20.7,Calibration
1987-09-24,5.916272814476952,1.184,4.9,Calibration
1987-09-25,1.3729439325485144,1.16,0.0,Calibration
1987-09-26,0.8645106713377873,1.137,0.0,Calibration
1987-09-27,2.244633150495953,1.139,3.1,Calibration
1987-09-28,1.9729196935307827,1.134,2.3,Calibration
1987-09-29,4.103550338924112,1.144,4.6,Calibration
1987-09-30,1.1931063909102704,1.122,0.0,Calibration
1987-10-01,1.21647121709968,1.11,1.7,Calibration
1987-10-02,10.357554356678362,1.731,12.1,Calibration
1987-10-03,2.8507740857639607,1.147,2.5,Calibration
1987-10-04,5.827992122599106,1.167,6.6,Calibration
1987-10-05,9.542110727492682,1.678,11.0,Calibration
1987-10-06,1.8564564473504759,1.189,0.6,Calibration
1987-10-07,14.156124731017131,3.645,16.8,Calibration
1987-10-08,5.2967543854001615,1.241,4.7,Calibration
1987-10-09,1.314702800123157,1.216,0.0,Calibration
1987-10-10,0.8536256548966924,1.192,0.0,Calibration
1987-10-11,0.7937553847458417,1.168,0.0,Calibration
1987-10-12,36.81357664198794,10.909,43.0,Calibration
1987-10-13,26.09963734435906,10.942,25.8,Calibration
1987-10-14,7.418921106014622,1.285,5.7,Calibration
1987-10-15,10.0833646793466,3.928,11.5,Calibration
1987-10-16,1.9343868632648031,1.297,0.0,Calibration
1987-10-17,1.3629819494397126,1.288,1.8,Calibration
1987-10-18,6.236081015579663,1.325,7.2,Calibration
1987-10-19,23.380221254190634,9.77,26.9,Calibration
1987-10-20,4.680794702522885,1.363,2.8,Calibration
1987-10-21,1.2421633454872183,1.336,0.0,Calibration
1987-10-22,0.8803735871116015,1.309,0.0,Calibration
1987-10-23,14.846241086754084,5.368,17.8,Calibration
1987-10-24,6.141694522045132,1.37,5.6,Calibration
1987-10-25,6.109465957524056,1.403,6.9,Calibration
1987-10-26,11.56706573688764,3.866,13.3,Calibration
1987-10-27,2.3329793208207805,1.422,1.3,Calibration
1987-10-28,3.791769665869384,1.428,4.2,Calibration
1987-10-29,8.742875440509307,2.367,10.29,Calibration
1987-10-30,1.8300482642654554,1.435,0.0,Calibration
1987-10-31,3.6738888732222543,1.44,4.5,Calibration
1987-11-01,4.6467521973801995,1.452,5.4,Calibration
1987-11-02,15.301395023582852,4.801,17.8,Calibration
1987-11-03,2.631800752984655,1.457,0.0,Calibration
1987-11-04,1.0470192815103279,1.428,0.0,Calibration
1987-11-05,7.420383266741228,1.506,9.1,Calibration
1987-11-06,1.6610020063991755,1.435,0.0,Calibration
1987-11-07,0.9202126338043148,1.406,0.0,Calibration
1987-11-08,0.8259202799487484,1.378,0.0,Calibration
1987-11-09,0.7881821483180245,1.35,0.0,Calibration
1987-11-10,0.7528986407698268,1.323,0.0,Calibration
1987-11-11,0.7166449551243368,1.297,0.0,Calibration
1987-11-12,0.6799267495239355,1.271,0.0,Calibration
1987-11-13,15.277837163549064,2.048,18.4,Calibration
1987-11-14,2.4124821209363105,1.284,0.0,Calibration
1987-11-15,0.8028866112801012,1.261,0.5,Calibration
1987-11-16,0.613585372167786,1.235,0.0,Calibration
1987-11-17,1.9488852230393063,1.224,2.9,Calibration
1987-11-18,0.7326225363543087,1.2,0.0,Calibration
1987-11-19,32.70620909772058,6.111,38.4,Calibration
1987-11-20,12.947067947775453,2.732,11.3,Calibration
1987-11-21,1.9619481946827264,1.254,0.0,Calibration
1987-11-22,0.7003966082260091,1.229,0.0,Calibration
1987-11-23,27.472289719304644,9.996,32.5,Calibration
1987-11-24,3.8441583384880302,1.243,0.0,Calibration
1987-11-25,1.785421586827363,1.24,2.4,Calibration
1987-11-26,1.5935756274638992,1.231,1.9,Calibration
1987-11-27,0.7201952885439865,1.207,0.0,Calibration
1987-11-28,0.5907289590572269,1.183,0.0,Calibration
1987-11-29,2.756690445741681,1.185,3.7,Calibration
1987-11-30,12.336282907267853,3.003,14.8,Calibration
1987-12-01,2.891223765943007,1.219,2.4,Calibration
1987-12-02,4.401090333146331,1.231,5.0,Calibration
1987-12-03,25.98241104986168,8.799,30.29,Calibration
1987-12-04,41.92939142396464,19.167,45.5,Calibration
1987-12-05,8.959085408757014,1.344,5.3,Calibration
1987-12-06,1.5702806651523393,1.317,0.0,Calibration
1987-12-07,0.7983568575177286,1.291,0.0,Calibration
1987-12-08,0.7239759932836641,1.265,0.0,Calibration
1987-12-09,3.4775975206503658,1.279,4.5,Calibration
1987-12-10,1.9834181010161451,1.275,2.5,Calibration
1987-12-11,0.8552697906312822,1.25,0.0,Calibration
1987-12-12,1.5815574215791852,1.242,2.3,Calibration
1987-12-13,0.7976943926470049,1.217,0.0,Calibration
1987-12-14,0.6713426121583935,1.193,0.0,Calibration
1987-12-15,0.6372248717682236,1.169,0.0,Calibration
1987-12-16,0.6097652184379863,1.145,0.0,Calibration
1987-12-17,0.5815598833825552,1.122,0.0,Calibration
1987-12-18,0.5526905856708904,1.1,0.0,Calibration
1987-12-19,0.5236908590043234,1.078,0.0,Calibration
1987-12-20,0.49499139615550447,1.056,0.0,Calibration
1987-12-21,0.4669080812378681,1.035,0.0,Calibration
1987-12-22,0.4396655489412381,1.015,0.0,Calibration
1987-12-23,0.41341802852978565,0.994,0.0,Calibration
1987-12-24,0.38826579149366425,0.974,0.0,Calibration
1987-12-25,0.36426799322030595,0.955,0.0,Calibration
1987-12-26,0.34145267952312053,0.936,0.0,Calibration
1987-12-27,0.3198245726926146,0.917,0.0,Calibration
1987-12-28,29.323884756643853,1.286,34.8,Calibration
1987-12-29,5.779997656261066,0.963,3.4,Calibration
1987-12-30,0.8926036818296004,0.944,0.0,Calibration
1987-12-31,0.38641730658366424,0.925,0.0,Calibration
1988-01-01,0.33801413016617515,0.907,0.0,Calibration
1988-01-02,0.3261366121520493,0.888,0.0,Calibration
1988-01-03,0.315038189869098,0.871,0.0,Calibration
1988-01-04,0.3025935297599082,0.853,0.0,Calibration
1988-01-05,0.2891777102244029,0.836,0.0,Calibration
1988-01-06,0.2752235627798618,0.819,0.0,Calibration
1988-01-07,0.26106711636293517,0.803,0.0,Calibration
1988-01-08,0.24695901801802758,0.787,0.0,Calibration
1988-01-09,0.9662901496013588,0.776,2.0,Calibration
1988-01-10,0.36139644789994196,0.761,0.0,Calibration
1988-01-11,0.2449173929631453,0.745,0.0,Calibration
1988-01-12,0.22027139045510055,0.73,0.0,Calibration
1988-01-13,4.711694901626908,0.727,6.4,Calibration
1988-01-14,32.403656673047806,1.565,37.8,Calibration
1988-01-15,5.284790748437989,0.778,2.6,Calibration
1988-01-16,0.8010888569944826,0.762,0.0,Calibration
1988-01-17,1.9006095079966165,0.763,2.9,Calibration
1988-01-18,4.745289789948343,0.779,5.9,Calibration
1988-01-19,0.8889076130329181,0.764,0.0,Calibration
1988-01-20,0.4176743819788528,0.748,0.0,Calibration
1988-01-21,0.37437068606704793,0.734,0.0,Calibration
1988-01-22,0.36599313640110775,0.719,0.0,Calibration
1988-01-23,0.35706440854644717,0.704,0.0,Calibration
1988-01-24,0.3456895048078156,0.69,0.0,Calibration
1988-01-25,0.3325050430366963,0.677,0.0,Calibration
1988-01-26,0.31815724505537296,0.663,0.0,Calibration
1988-01-27,12.605864457230437,0.694,15.6,Calibration
1988-01-28,1.809689649716241,0.68,0.0,Calibration
1988-01-29,0.45520996132755215,0.667,0.0,Calibration
1988-01-30,0.3242681819362361,0.653,0.0,Calibration
1988-01-31,0.304670053493449,0.64,0.0,Calibration
1988-02-01,0.2926239057191288,0.627,0.0,Calibration
1988-02-02,16.395491625172006,0.669,20.0,Calibration
1988-02-03,2.251987311842301,0.655,0.0,Calibration
1988-02-04,0.6859314851639554,0.647,1.1,Calibration
1988-02-05,0.36587794688141306,0.634,0.0,Calibration
1988-02-06,0.308443214323444,0.621,0.0,Calibration
1988-02-07,7.4677097131249734,0.641,9.6,Calibration
1988-02-08,2.327859960851135,0.638,2.6,Calibration
1988-02-09,2.7016593563780367,0.638,3.2,Calibration
1988-02-10,0.6338113617637737,0.625,0.0,Calibration
1988-02-11,0.8086644313964384,0.618,1.6,Calibration
1988-02-12,0.44630486991064555,0.606,0.0,Calibration
1988-02-13,0.3729893442524203,0.594,0.0,Calibration
1988-02-14,0.35853357058310953,0.582,0.0,Calibration
1988-02-15,0.3477300205496538,0.57,0.0,Calibration
1988-02-16,0.33534384313965904,0.559,0.0,Calibration
1988-02-17,0.32157422705565647,0.548,0.0,Calibration
1988-02-18,0.3069444347590325,0.537,0.0,Calibration
1988-02-19,0.29187990008905995,0.526,0.0,Calibration
1988-02-20,0.27670194362337536,0.515,0.0,Calibration
1988-02-21,0.2616489441450064,0.505,0.0,Calibration
1988-02-22,19.246262262973357,0.526,23.3,Calibration
1988-02-23,5.546864566420709,0.531,4.6,Calibration
1988-02-24,18.314878193711742,1.118,21.59,Calibration
1988-02-25,16.02151384099956,2.091,17.1,Calibration
1988-02-26,5.034778483496207,0.655,4.5,Calibration
1988-02-27,1.216505723664201,0.651,1.4,Calibration
1988-02-28,0.5407042478645634,0.638,0.0,Calibration
1988-02-29,0.46547594797447167,0.625,0.0,Calibration
1988-03-01,0.45712510089482195,0.613,0.0,Calibration
1988-03-02,0.449515221326632,0.6,0.0,Calibration
1988-03-03,0.43805324810593765,0.588,0.0,Calibration
1988-03-04,0.4235460232247053,0.577,0.0,Calibration
1988-03-05,0.4069675005712543,0.565,0.0,Calibration
1988-03-06,10.253668874289069,0.599,12.8,Calibration
1988-03-07,12.891316239697682,0.728,14.5,Calibration
1988-03-08,10.084355321046747,0.7,10.9,Calibration
1988-03-09,18.450322753864878,4.089,21.0,Calibration
1988-03-10,3.1852460840022836,0.75,1.9,Calibration
1988-03-11,2.930068072782236,0.759,3.2,Calibration
1988-03-12,4.272381438669455,0.781,5.3,Calibration
1988-03-13,1.0251627314071978,0.765,0.0,Calibration
1988-03-14,0.6287063975430452,0.75,0.0,Calibration
1988-03-15,2.749314454536753,0.757,3.7,Calibration
1988-03-16,0.8540209843830122,0.742,0.0,Calibration
1988-03-17,0.6076640958255748,0.727,0.0,Calibration
1988-03-18,0.5707576661313823,0.713,0.0,Calibration
1988-03-19,0.549887047114042,0.699,0.0,Calibration
1988-03-20,1.4715364240610058,0.695,2.4,Calibration
1988-03-21,0.6504805408896484,0.681,0.0,Calibration
1988-03-22,1.668605629296831,0.677,2.5,Calibration
1988-03-23,0.6492821488714303,0.664,0.0,Calibration
1988-03-24,0.496362430682863,0.65,0.0,Calibration
1988-03-25,11.249106554453865,0.681,13.9,Calibration
1988-03-26,1.7810992299527109,0.668,0.0,Calibration
1988-03-27,0.5874789256743674,0.654,0.0,Calibration
1988-03-28,0.465314747532877,0.641,0.0,Calibration
1988-03-29,0.44014955886712337,0.629,0.1,Calibration
1988-03-30,0.4212802983965587,0.616,0.0,Calibration
1988-03-31,0.40192542227489714,0.604,0.0,Calibration
1988-04-01,0.3820689376837994,0.592,0.0,Calibration
1988-04-02,64.25915696525686,8.462,74.5,Calibration
1988-04-03,17.69401289843429,5.009,12.5,Calibration
1988-04-04,39.27816411917831,22.739,44.0,Calibration
1988-04-05,5.1984700820331895,0.742,0.9,Calibration
1988-04-06,6.878287309737185,2.012,8.0,Calibration
1988-04-07,1.6424667314818753,0.793,1.6,Calibration
1988-04-08,2.336514357747044,0.805,2.8,Calibration
1988-04-09,30.428555804210756,14.39,35.5,Calibration
1988-04-10,7.3580838478331145,0.891,5.0,Calibration
1988-04-11,3.5241191283509297,0.912,3.8,Calibration
1988-04-12,6.016325226907496,1.321,7.3,Calibration
1988-04-13,15.669198890335977,6.45,18.2,Calibration
1988-04-14,2.6348553743091085,0.994,1.1,Calibration
1988-04-15,1.6985891892968588,0.993,2.0,Calibration
1988-04-16,0.8516217936006807,0.973,0.0,Calibration
1988-04-17,6.284228754293267,1.017,7.8,Calibration
1988-04-18,1.4098385150629233,0.997,0.0,Calibration
1988-04-19,0.7884226574417432,0.977,0.0,Calibration
1988-04-20,0.7133836487630386,0.957,0.0,Calibration
1988-04-21,2.611103908481733,0.961,3.5,Calibration
1988-04-22,0.9105796840388354,0.942,0.0,Calibration
1988-04-23,0.677905913599284,0.923,0.0,Calibration
1988-04-24,0.6331741132687556,0.905,0.0,Calibration
1988-04-25,10.490874867582319,0.983,12.9,Calibration
1988-04-26,6.0777097053037865,0.969,6.3,Calibration
1988-04-27,1.243330121562021,0.95,0.0,Calibration
1988-04-28,21.087017800247956,4.803,25.1,Calibration
1988-04-29,19.06328980422544,5.511,20.0,Calibration
1988-04-30,9.12385676692673,1.709,8.799,Calibration
1988-05-01,8.702594479120915,2.132,9.701,Calibration
1988-05-02,3.982788756795846,1.138,4.0,Calibration
1988-05-03,3.350928444913158,1.148,3.9,Calibration
1988-05-04,1.0672761702415292,1.125,0.0,Calibration
1988-05-05,1.0356160331249236,1.113,1.4,Calibration
1988-05-06,0.7911760738952406,1.091,0.0,Calibration
1988-05-07,7.637022487839302,1.131,9.4,Calibration
1988-05-08,3.772049367542007,1.135,3.8,Calibration
1988-05-09,4.155506719585235,1.145,4.899,Calibration
1988-05-10,10.347883372601888,2.036,12.2,Calibration
1988-05-11,1.928831477584779,1.163,0.0,Calibration
1988-05-12,43.84618942057492,15.119,50.9,Calibration
1988-05-13,6.004792312179837,1.18,0.0,Calibration
1988-05-14,6.7981451678554645,2.148,7.9,Calibration
1988-05-15,1.5107855441584854,1.196,0.0,Calibration
1988-05-16,5.146048095611915,1.233,6.4,Calibration
1988-05-17,2.566489988935358,1.235,2.9,Calibration
1988-05-18,2.309248475164151,1.233,2.6,Calibration
1988-05-19,6.38149412409877,1.269,7.4,Calibration
1988-05-20,4.038796514078072,1.279,4.3,Calibration
1988-05-21,1.188036243212162,1.254,0.0,Calibration
1988-05-22,0.8384014455872004,1.229,0.0,Calibration
1988-05-23,0.7867831170068663,1.204,0.0,Calibration
1988-05-24,3.9345184820352475,1.212,5.0,Calibration
1988-05-25,15.608206412031624,3.832,18.3,Calibration
1988-05-26,34.24508059064632,12.468,38.09,Calibration
1988-05-27,12.074177171612385,3.239,10.0,Calibration
1988-05-28,2.0580477685969165,1.303,0.0,Calibration
1988-05-29,0.9206084273336795,1.277,0.0,Calibration
1988-05-30,9.401404373942492,3.104,11.5,Calibration
1988-05-31,9.401086764938078,2.702,10.3,Calibration
1988-06-01,5.1056786895074096,1.373,5.2,Calibration
1988-06-02,1.3206594404003384,1.346,0.0,Calibration
1988-06-03,10.988427499131939,3.507,13.3,Calibration
1988-06-04,2.063292455203181,1.356,0.0,Calibration
1988-06-05,1.4944894452299269,1.344,2.0,Calibration
1988-06-06,0.8967036920837695,1.317,0.0,Calibration
1988-06-07,0.7965328484374841,1.291,0.0,Calibration
1988-06-08,4.0211630683614175,1.298,5.1,Calibration
1988-06-09,1.1477312808948623,1.272,0.0,Calibration
1988-06-10,8.380337147880613,1.308,10.3,Calibration
1988-06-11,13.450770036685446,3.026,15.2,Calibration
1988-06-12,2.707462381096489,1.332,1.8,Calibration
1988-06-13,1.782683060680571,1.319,1.9,Calibration
1988-06-14,0.8694086566084155,1.293,0.0,Calibration
1988-06-15,3.7512019662900022,1.295,4.7,Calibration
1988-06-16,3.4566254739130273,1.294,4.0,Calibration
1988-06-17,15.601325315633423,3.638,18.4,Calibration
1988-06-18,13.356427347015355,3.299,14.1,Calibration
1988-06-19,2.249576031683037,1.343,0.0,Calibration
1988-06-20,0.9076945387926849,1.316,0.0,Calibration
1988-06-21,32.05437291545235,11.024,37.6,Calibration
1988-06-22,9.757053876891975,1.868,7.5,Calibration
1988-06-23,23.49010714598883,10.983,26.7,Calibration
1988-06-24,4.19828602520012,1.422,2.2,Calibration
1988-06-25,11.595900491351937,4.717,13.2,Calibration
1988-06-26,8.13875639946226,2.453,8.5,Calibration
1988-06-27,3.000262594826967,1.492,3.0,Calibration
1988-06-28,1.5093980180164814,1.475,1.4,Calibration
1988-06-29,17.769060385334694,7.12,20.6,Calibration
1988-06-30,2.945356192312486,1.48,0.0,Calibration
1988-07-01,3.3859652625621615,1.485,4.0,Calibration
1988-07-02,29.525822840006217,12.736,34.3,Calibration
1988-07-03,15.726803362290683,5.988,14.8,Calibration
1988-07-04,12.754375689223764,5.263,13.39,Calibration
1988-07-05,6.53496973211412,1.666,6.4,Calibration
1988-07-06,15.266421464950247,7.016,17.5,Calibration
1988-07-07,12.820135216216393,5.201,13.4,Calibration
1988-07-08,2.406399733270875,1.65,0.0,Calibration
1988-07-09,2.6782363836714684,1.647,3.3,Calibration
1988-07-10,1.213989294795411,1.614,0.0,Calibration
1988-07-11,3.300256352472494,1.615,4.0,Calibration
1988-07-12,1.2652986918654534,1.583,0.0,Calibration
1988-07-13,0.9852514328356204,1.551,0.0,Calibration
1988-07-14,0.9276941488555228,1.52,0.0,Calibration
1988-07-15,0.8874766494414503,1.49,0.0,Calibration
1988-07-16,0.84669215055113,1.46,0.0,Calibration
1988-07-17,0.8049095866714471,1.431,0.0,Calibration
1988-07-18,0.7628790749846862,1.402,0.0,Calibration
1988-07-19,0.7212373832794611,1.374,0.0,Calibration
1988-07-20,0.6804543491503956,1.347,0.0,Calibration
1988-07-21,0.6408650648182911,1.32,0.0,Calibration
1988-07-22,0.6027004756288235,1.293,0.0,Calibration
1988-07-23,0.7561371558928435,1.271,1.1,Calibration
1988-07-24,9.631766555385338,1.282,11.5,Calibration
1988-07-25,6.6959112991515015,1.286,7.2,Calibration
1988-07-26,1.259851349280618,1.26,0.0,Calibration
1988-07-27,0.6020025643766411,1.235,0.0,Calibration
1988-07-28,12.669187138172218,1.268,15.5,Calibration
1988-07-29,2.9233340210958323,1.255,2.4,Calibration
1988-07-30,3.093339363432116,1.246,3.4,Calibration
1988-07-31,1.4107377327608828,1.23,1.9,Calibration
1988-08-01,34.364645351608104,7.192,39.8,Calibration
1988-08-02,23.766078535795046,8.399,23.6,Calibration
1988-08-03,3.7668545665225173,1.3,1.8,Calibration
1988-08-04,0.9536100648755987,1.274,0.0,Calibration
1988-08-05,8.461930451574329,2.532,10.4,Calibration
1988-08-06,22.410562474628332,9.202,25.59,Calibration
1988-08-07,6.357060460270217,1.372,4.9,Calibration
1988-08-08,8.291549768915319,2.703,9.6,Calibration
1988-08-09,29.389053488095627,13.865,33.6,Calibration
1988-08-10,7.242650351047484,1.469,4.9,Calibration
1988-08-11,4.345626710292379,1.488,4.7,Calibration
1988-08-12,1.607613115913752,1.474,1.7,Calibration
1988-08-13,15.303261305398856,6.425,17.79,Calibration
1988-08-14,10.895439660795699,3.706,11.2,Calibration
1988-08-15,12.806945037834558,5.102,14.1,Calibration
1988-08-16,3.496632073393193,1.573,2.9,Calibration
1988-08-17,1.2100243566926965,1.542,0.0,Calibration
1988-08-18,45.53645286082563,20.96,52.8,Calibration
1988-08-19,22.35726255328434,10.374,20.2,Calibration
1988-08-20,8.093710162772936,2.436,7.0,Calibration
1988-08-21,6.880686113237644,2.539,7.5,Calibration
1988-08-22,2.7556418864781254,1.668,2.8,Calibration
1988-08-23,19.82664206669862,9.716,22.8,Calibration
1988-08-24,4.355797422833296,1.694,2.8,Calibration
1988-08-25,13.661323640915176,6.096,15.5,Calibration
1988-08-26,2.565807651792227,1.69,0.0,Calibration
1988-08-27,2.170414597516017,1.681,2.7,Calibration
1988-08-28,21.726684043553533,9.484,25.0,Calibration
1988-08-29,5.266627298271969,1.712,3.5,Calibration
1988-08-30,1.6345391958563382,1.688,1.1,Calibration
1988-08-31,2.3314904562007794,1.677,2.6,Calibration
1988-09-01,2.5960103952714215,1.667,2.8,Calibration
1988-09-02,12.463683037066867,4.215,14.4,Calibration
1988-09-03,7.007719107148296,1.723,6.899,Calibration
1988-09-04,18.217589716803687,7.242,20.8,Calibration
1988-09-05,11.059753445576847,3.622,10.9,Calibration
1988-09-06,6.618356328537626,1.809,6.7,Calibration
1988-09-07,2.115212605244784,1.79,1.9,Calibration
1988-09-08,4.113085605539266,1.792,4.4,Calibration
1988-09-09,9.565288437987261,3.177,11.1,Calibration
1988-09-10,18.40492702814255,7.348,20.6,Calibration
1988-09-11,4.3561478975401755,1.839,3.0,Calibration
1988-09-12,7.240051475056649,2.194,8.0,Calibration
1988-09-13,1.8119792878332261,1.829,0.0,Calibration
1988-09-14,5.0010041939562,1.842,6.0,Calibration
1988-09-15,2.0302225326072394,1.821,2.0,Calibration
1988-09-16,10.511362587194354,3.192,12.0,Calibration
1988-09-17,26.717051444003868,10.674,30.0,Calibration
1988-09-18,25.667220350961948,11.687,26.59,Calibration
1988-09-19,14.483141236148255,6.027,13.9,Calibration
1988-09-20,5.240405524635105,1.938,4.5,Calibration
1988-09-21,16.477308621288362,8.14,19.0,Calibration
1988-09-22,9.20811504901135,3.303,8.9,Calibration
1988-09-23,2.321086250970614,1.964,1.6,Calibration
1988-09-24,1.243508101436552,1.925,0.0,Calibration
1988-09-25,1.1140523766674157,1.887,0.0,Calibration
1988-09-26,1.0708607140817765,1.849,0.0,Calibration
1988-09-27,1.0297903778287594,1.812,0.0,Calibration
1988-09-28,22.62591709904012,7.913,26.6,Calibration
1988-09-29,25.123632196145614,10.362,26.5,Calibration
1988-09-30,3.8854490559219443,1.839,0.9,Calibration
1988-10-01,1.4798279785536177,1.814,1.2,Calibration
1988-10-02,2.53996254271941,1.802,2.8,Calibration
1988-10-03,1.528676558648074,1.779,1.5,Calibration
1988-10-04,7.158213584537745,1.822,8.2,Calibration
1988-10-05,5.423070167338358,1.817,5.8,Calibration
1988-10-06,16.52977575028164,6.093,19.1,Calibration
1988-10-07,13.814536249893496,4.959,14.4,Calibration
1988-10-08,2.615117506288655,1.847,1.299,Calibration
1988-10-09,1.0866544691882098,1.81,0.0,Calibration
1988-10-10,3.244188445059069,1.806,4.0,Calibration
1988-10-11,4.542314999902405,1.811,5.301,Calibration
1988-10-12,11.938684732628356,3.87,13.89,Calibration
1988-10-13,28.90208392767163,11.819,32.4,Calibration
1988-10-14,23.080271891315945,10.426,23.4,Calibration
1988-10-15,5.174311468665644,1.891,3.4,Calibration
1988-10-16,27.455984448158762,14.367,31.5,Calibration
1988-10-17,4.19522441153431,1.879,0.0,Calibration
1988-10-18,1.2896391370409468,1.842,0.0,Calibration
1988-10-19,6.993378204478677,2.678,8.5,Calibration
1988-10-20,1.705723215403993,1.832,0.0,Calibration
1988-10-21,1.0222815232936717,1.795,0.0,Calibration
1988-10-22,3.2563572520206665,1.792,4.0,Calibration
1988-10-23,11.734207024364684,3.981,13.8,Calibration
1988-10-24,3.341272925142858,1.807,2.8,Calibration
1988-10-25,1.161815123647504,1.771,0.0,Calibration
1988-10-26,0.9055434253086108,1.736,0.0,Calibration
1988-10-27,0.8549325937018368,1.701,0.0,Calibration
1988-10-28,3.3462022609502164,1.694,4.2,Calibration
1988-10-29,1.1103462632675436,1.66,0.0,Calibration
1988-10-30,13.474556038715797,3.16,16.2,Calibration
1988-10-31,2.6140017311419195,1.667,1.5,Calibration
1988-11-01,6.890683345080128,1.686,7.9,Calibration
1988-11-02,1.90129870344727,1.663,1.7,Calibration
1988-11-03,0.8844508249364913,1.63,0.0,Calibration
1988-11-04,8.960489181314426,1.671,10.9,Calibration
1988-11-05,3.014136508290681,1.647,2.9,Calibration
1988-11-06,4.689387659537348,1.648,5.3,Calibration
1988-11-07,4.3706464271852346,1.646,5.0,Calibration
1988-11-08,10.034112357003723,2.148,11.8,Calibration
1988-11-09,13.297495480659599,3.568,14.8,Calibration
1988-11-10,3.5982113073515194,1.697,3.0,Calibration
1988-11-11,4.026740671366411,1.695,4.4,Calibration
1988-11-12,7.559875481046526,1.725,8.9,Calibration
1988-11-13,4.997985604733281,1.73,5.3,Calibration
1988-11-14,11.17311331776378,3.272,13.0,Calibration
1988-11-15,36.22347350916198,14.578,40.9,Calibration
1988-11-16,5.1722813036442865,1.753,0.0,Calibration
1988-11-17,10.09964102852623,4.42,11.8,Calibration
1988-11-18,10.641517542250126,4.302,11.6,Calibration
1988-11-19,10.524422927905919,4.19,11.4,Calibration
1988-11-20,22.35161159906949,10.822,25.09,Calibration
1988-11-21,14.52792533641988,6.164,14.4,Calibration
1988-11-22,6.8480091364901545,2.057,6.5,Calibration
1988-11-23,16.117783217042714,7.851,18.4,Calibration
1988-11-24,2.8886870030460496,1.907,0.0,Calibration
1988-11-25,1.242625531508723,1.869,0.0,Calibration
1988-11-26,1.069854483716188,1.832,0.0,Calibration
1988-11-27,1.0257679759602707,1.795,0.0,Calibration
1988-11-28,11.518395458238123,3.893,13.8,Calibration
1988-11-29,2.2517550163979183,1.787,0.0,Calibration
1988-11-30,3.1048719286596365,1.78,3.699,Calibration
1988-12-01,12.80760253460815,4.121,15.0,Calibration
1988-12-02,7.438911302425946,1.832,7.4,Calibration
1988-12-03,16.07299190669454,6.008,18.3,Calibration
1988-12-04,12.221287431529742,4.251,12.6,Calibration
